r,counts
0.010000,0.000000
0.030000,0.000142
0.050000,0.000081
0.070000,0.000102
0.090000,0.000336
0.110000,0.000804
0.130000,0.000692
0.150000,0.001109
0.170000,0.001211
0.190000,0.001648
0.210000,0.002655
0.230000,0.002818
0.250000,0.002563
0.270000,0.003754
0.290000,0.002330
0.310000,0.003611
0.330000,0.003855
0.350000,0.007131
0.370000,0.005280
0.390000,0.006948
0.410000,0.004974
0.430000,0.008026
0.450000,0.008270
0.470000,0.008779
0.490000,0.007640
0.510000,0.009043
0.530000,0.010213
0.550000,0.008016
0.570000,0.010935
0.590000,0.012166
0.610000,0.013652
0.630000,0.011505
0.650000,0.012573
0.670000,0.012665
0.690000,0.015045
0.710000,0.013367
0.730000,0.015839
0.750000,0.013458
0.770000,0.013652
0.790000,0.013458
0.810000,0.015269
0.830000,0.016368
0.850000,0.016164
0.870000,0.014954
0.890000,0.019582
0.910000,0.016805
0.930000,0.014455
0.950000,0.016988
0.970000,0.017161
0.990000,0.016663
1.010000,0.015706
1.030000,0.017537
1.050000,0.016052
1.070000,0.015971
1.090000,0.017629
1.110000,0.015188
1.130000,0.019267
1.150000,0.013458
1.170000,0.014648
1.190000,0.017314
1.210000,0.014811
1.230000,0.015706
1.250000,0.016642
1.270000,0.014842
1.290000,0.013346
1.310000,0.013957
1.330000,0.012878
1.350000,0.014832
1.370000,0.010773
1.390000,0.012939
1.410000,0.010915
1.430000,0.011495
1.450000,0.010620
1.470000,0.011810
1.490000,0.011759
1.510000,0.011281
1.530000,0.010071
1.550000,0.010905
1.570000,0.008362
1.590000,0.009745
1.610000,0.007629
1.630000,0.008586
1.650000,0.008738
1.670000,0.007650
1.690000,0.007640
1.710000,0.006785
1.730000,0.006368
1.750000,0.007263
1.770000,0.006449
1.790000,0.006175
1.810000,0.005900
1.830000,0.004934
1.850000,0.005676
1.870000,0.003479
1.890000,0.004222
1.910000,0.003123
1.930000,0.003072
1.950000,0.003337
1.970000,0.003733
1.990000,0.002380
2.010000,0.002594
2.030000,0.003418
2.050000,0.002584
2.070000,0.002563
2.090000,0.001099
2.110000,0.002808
2.130000,0.002258
2.150000,0.001109
2.170000,0.002218
2.190000,0.001506
2.210000,0.001902
2.230000,0.000661
2.250000,0.001902
2.270000,0.001495
2.290000,0.000763
2.310000,0.000844
2.330000,0.000417
2.350000,0.000956
2.370000,0.001058
2.390000,0.001465
2.410000,0.000722
2.430000,0.000346
2.450000,0.000519
2.470000,0.000692
2.490000,0.000580
2.510000,0.000234
2.530000,0.000529
2.550000,0.000366
2.570000,0.000366
2.590000,0.000163
2.610000,0.000712
2.630000,0.000112
2.650000,0.000102
2.670000,0.000275
2.690000,0.000000
2.710000,0.000234
2.730000,0.000295
2.750000,0.000437
2.770000,0.000153
2.790000,0.000031
2.810000,0.000112
2.830000,0.000112
2.850000,0.000041
2.870000,0.000122
2.890000,0.000081
2.910000,0.000010
2.930000,0.000102
2.950000,0.000020
2.970000,0.000122
2.990000,0.000010
3.010000,0.000071
3.030000,0.000041
3.050000,0.000000
3.070000,0.000051
3.090000,0.000000
3.110000,0.000000
3.130000,0.000000
3.150000,0.000102
3.170000,0.000041
3.190000,0.000122
3.210000,0.000000
3.230000,0.000000
3.250000,0.000000
3.270000,0.000000
3.290000,0.000000
3.310000,0.000000
3.330000,0.000000
3.350000,0.000000
3.370000,0.000000
3.390000,0.000000
3.410000,0.000000
3.430000,0.000000
3.450000,0.000000
3.470000,0.000000
3.490000,0.000000
3.510000,0.000000
3.530000,0.000000
3.550000,0.000000
3.570000,0.000000
3.590000,0.000000
3.610000,0.000000
3.630000,0.000000
3.650000,0.000000
3.670000,0.000000
3.690000,0.000000
3.710000,0.000000
3.730000,0.000000
3.750000,0.000000
3.770000,0.000000
3.790000,0.000000
3.810000,0.000000
3.830000,0.000000
3.850000,0.000000
3.870000,0.000000
3.890000,0.000000
3.910000,0.000000
3.930000,0.000000
3.950000,0.000000
3.970000,0.000000
3.990000,0.000000
