r,counts
0.010000,0.000000
0.030000,0.000000
0.050000,0.000051
0.070000,0.000570
0.090000,0.000275
0.110000,0.000509
0.130000,0.001322
0.150000,0.000295
0.170000,0.000814
0.190000,0.002462
0.210000,0.002116
0.230000,0.002085
0.250000,0.002838
0.270000,0.002401
0.290000,0.003743
0.310000,0.004079
0.330000,0.003235
0.350000,0.005452
0.370000,0.005625
0.390000,0.007212
0.410000,0.004517
0.430000,0.006226
0.450000,0.006256
0.470000,0.007884
0.490000,0.007599
0.510000,0.010671
0.530000,0.009776
0.550000,0.009410
0.570000,0.009369
0.590000,0.011241
0.610000,0.010763
0.630000,0.010173
0.650000,0.014262
0.670000,0.012309
0.690000,0.012594
0.710000,0.013936
0.730000,0.012594
0.750000,0.015035
0.770000,0.018158
0.790000,0.015991
0.810000,0.015238
0.830000,0.014648
0.850000,0.015808
0.870000,0.015686
0.890000,0.015747
0.910000,0.015045
0.930000,0.015330
0.950000,0.016327
0.970000,0.017700
0.990000,0.017141
1.010000,0.014516
1.030000,0.017344
1.050000,0.016490
1.070000,0.015879
1.090000,0.015676
1.110000,0.017517
1.130000,0.017303
1.150000,0.013896
1.170000,0.015727
1.190000,0.012400
1.210000,0.012227
1.230000,0.014587
1.250000,0.014587
1.270000,0.013367
1.290000,0.014862
1.310000,0.016113
1.330000,0.014486
1.350000,0.012024
1.370000,0.014292
1.390000,0.011892
1.410000,0.011688
1.430000,0.011292
1.450000,0.010946
1.470000,0.011525
1.490000,0.011698
1.510000,0.011841
1.530000,0.009908
1.550000,0.011230
1.570000,0.007670
1.590000,0.009023
1.610000,0.007487
1.630000,0.008891
1.650000,0.007751
1.670000,0.007589
1.690000,0.007731
1.710000,0.008484
1.730000,0.006775
1.750000,0.006571
1.770000,0.008728
1.790000,0.005809
1.810000,0.006460
1.830000,0.004659
1.850000,0.004486
1.870000,0.005524
1.890000,0.004344
1.910000,0.003754
1.930000,0.006327
1.950000,0.004527
1.970000,0.004008
1.990000,0.003611
2.010000,0.003540
2.030000,0.003764
2.050000,0.003123
2.070000,0.003316
2.090000,0.003326
2.110000,0.002401
2.130000,0.003103
2.150000,0.002360
2.170000,0.001933
2.190000,0.001475
2.210000,0.001923
2.230000,0.001536
2.250000,0.001607
2.270000,0.001007
2.290000,0.001434
2.310000,0.002014
2.330000,0.001211
2.350000,0.001119
2.370000,0.001292
2.390000,0.001139
2.410000,0.000966
2.430000,0.000926
2.450000,0.000509
2.470000,0.000844
2.490000,0.000122
2.510000,0.000244
2.530000,0.000509
2.550000,0.000437
2.570000,0.000661
2.590000,0.000153
2.610000,0.000397
2.630000,0.000366
2.650000,0.000326
2.670000,0.000519
2.690000,0.000020
2.710000,0.000224
2.730000,0.000051
2.750000,0.000264
2.770000,0.000071
2.790000,0.000000
2.810000,0.000041
2.830000,0.000488
2.850000,0.000193
2.870000,0.000041
2.890000,0.000071
2.910000,0.000020
2.930000,0.000000
2.950000,0.000102
2.970000,0.000000
2.990000,0.000000
3.010000,0.000010
3.030000,0.000000
3.050000,0.000224
3.070000,0.000000
3.090000,0.000010
3.110000,0.000020
3.130000,0.000010
3.150000,0.000315
3.170000,0.000000
3.190000,0.000041
3.210000,0.000000
3.230000,0.000000
3.250000,0.000142
3.270000,0.000000
3.290000,0.000000
3.310000,0.000000
3.330000,0.000000
3.350000,0.000000
3.370000,0.000000
3.390000,0.000000
3.410000,0.000000
3.430000,0.000000
3.450000,0.000000
3.470000,0.000000
3.490000,0.000000
3.510000,0.000000
3.530000,0.000000
3.550000,0.000000
3.570000,0.000000
3.590000,0.000000
3.610000,0.000000
3.630000,0.000000
3.650000,0.000000
3.670000,0.000000
3.690000,0.000000
3.710000,0.000000
3.730000,0.000000
3.750000,0.000000
3.770000,0.000000
3.790000,0.000000
3.810000,0.000000
3.830000,0.000000
3.850000,0.000000
3.870000,0.000000
3.890000,0.000000
3.910000,0.000000
3.930000,0.000000
3.950000,0.000000
3.970000,0.000000
3.990000,0.000000
