r,counts
0.010000,0.000000
0.030000,0.000132
0.050000,0.000020
0.070000,0.000305
0.090000,0.000804
0.110000,0.000570
0.130000,0.000305
0.150000,0.000651
0.170000,0.001465
0.190000,0.001556
0.210000,0.001567
0.230000,0.003469
0.250000,0.002574
0.270000,0.002553
0.290000,0.003866
0.310000,0.005239
0.330000,0.004944
0.350000,0.004547
0.370000,0.005524
0.390000,0.005656
0.410000,0.006378
0.430000,0.006205
0.450000,0.007904
0.470000,0.006765
0.490000,0.007935
0.510000,0.009755
0.530000,0.008687
0.550000,0.011342
0.570000,0.011648
0.590000,0.012482
0.610000,0.010600
0.630000,0.010773
0.650000,0.012502
0.670000,0.011709
0.690000,0.012939
0.710000,0.013987
0.730000,0.012858
0.750000,0.015116
0.770000,0.014730
0.790000,0.013804
0.810000,0.017527
0.830000,0.015249
0.850000,0.016530
0.870000,0.014832
0.890000,0.015218
0.910000,0.015656
0.930000,0.016683
0.950000,0.016774
0.970000,0.017242
0.990000,0.016378
1.010000,0.016744
1.030000,0.017212
1.050000,0.014404
1.070000,0.018158
1.090000,0.016052
1.110000,0.016551
1.130000,0.015371
1.150000,0.015462
1.170000,0.014974
1.190000,0.016754
1.210000,0.016195
1.230000,0.013896
1.250000,0.014323
1.270000,0.016184
1.290000,0.013601
1.310000,0.014313
1.330000,0.012787
1.350000,0.013407
1.370000,0.012309
1.390000,0.011169
1.410000,0.012421
1.430000,0.011922
1.450000,0.010813
1.470000,0.014181
1.490000,0.012746
1.510000,0.010203
1.530000,0.009288
1.550000,0.008311
1.570000,0.009155
1.590000,0.009440
1.610000,0.011230
1.630000,0.008372
1.650000,0.009481
1.670000,0.008260
1.690000,0.008087
1.710000,0.005829
1.730000,0.005768
1.750000,0.008118
1.770000,0.005534
1.790000,0.005686
1.810000,0.005727
1.830000,0.005809
1.850000,0.004903
1.870000,0.004059
1.890000,0.004598
1.910000,0.003306
1.930000,0.004181
1.950000,0.003072
1.970000,0.002604
1.990000,0.003632
2.010000,0.003916
2.030000,0.002818
2.050000,0.003713
2.070000,0.003794
2.090000,0.002167
2.110000,0.002492
2.130000,0.002391
2.150000,0.001770
2.170000,0.002136
2.190000,0.002024
2.210000,0.001231
2.230000,0.001628
2.250000,0.001495
2.270000,0.001668
2.290000,0.000600
2.310000,0.001088
2.330000,0.001261
2.350000,0.000488
2.370000,0.001088
2.390000,0.001129
2.410000,0.000773
2.430000,0.000712
2.450000,0.000081
2.470000,0.000376
2.490000,0.000448
2.510000,0.001027
2.530000,0.000488
2.550000,0.000336
2.570000,0.000631
2.590000,0.000142
2.610000,0.000478
2.630000,0.000295
2.650000,0.000112
2.670000,0.000010
2.690000,0.000041
2.710000,0.000376
2.730000,0.000071
2.750000,0.000682
2.770000,0.000081
2.790000,0.000031
2.810000,0.000183
2.830000,0.000315
2.850000,0.000224
2.870000,0.000122
2.890000,0.000102
2.910000,0.000092
2.930000,0.000020
2.950000,0.000203
2.970000,0.000071
2.990000,0.000000
3.010000,0.000000
3.030000,0.000000
3.050000,0.000000
3.070000,0.000000
3.090000,0.000020
3.110000,0.000000
3.130000,0.000000
3.150000,0.000000
3.170000,0.000000
3.190000,0.000000
3.210000,0.000000
3.230000,0.000000
3.250000,0.000000
3.270000,0.000000
3.290000,0.000000
3.310000,0.000000
3.330000,0.000000
3.350000,0.000000
3.370000,0.000000
3.390000,0.000000
3.410000,0.000000
3.430000,0.000000
3.450000,0.000000
3.470000,0.000000
3.490000,0.000000
3.510000,0.000000
3.530000,0.000000
3.550000,0.000000
3.570000,0.000000
3.590000,0.000000
3.610000,0.000000
3.630000,0.000000
3.650000,0.000000
3.670000,0.000000
3.690000,0.000000
3.710000,0.000000
3.730000,0.000000
3.750000,0.000000
3.770000,0.000000
3.790000,0.000000
3.810000,0.000000
3.830000,0.000000
3.850000,0.000000
3.870000,0.000000
3.890000,0.000000
3.910000,0.000000
3.930000,0.000000
3.950000,0.000000
3.970000,0.000000
3.990000,0.000000
